fips,state,year,month,civil_noninstitutionalpop,laborforce,percentlaborforce,totalemploy,peremploy,totalunemploy,unemployrate
22,Louisiana,1984,8,"3,187,000","1,962,078",61.6,"1,763,526",55.3,"198,552",10.1
23,Maine,1984,8,"867,000","548,715",63.3,"515,472",59.5,"33,243",6.1
24,Maryland,1984,8,"3,293,000","2,250,005",68.3,"2,128,980",64.7,"121,025",5.4
25,Massachusetts,1984,8,"4,517,000","3,040,743",67.3,"2,905,719",64.3,"135,024",4.4
26,Michigan,1984,8,"6,746,000","4,352,858",64.5,"3,874,385",57.4,"478,473",11
27,Minnesota,1984,8,"3,108,000","2,205,069",70.9,"2,072,446",66.7,"132,623",6
28,Mississippi,1984,8,"1,842,000","1,084,170",58.9,"969,192",52.6,"114,978",10.6
29,Missouri,1984,8,"3,760,000","2,379,512",63.3,"2,221,185",59.1,"158,327",6.7
30,Montana,1984,8,"602,000","403,075",67,"372,699",61.9,"30,376",7.5
31,Nebraska,1984,8,"1,180,000","795,166",67.4,"760,361",64.4,"34,805",4.4
32,Nevada,1984,8,"694,000","502,815",72.5,"462,681",66.7,"40,134",8
33,New Hampshire,1984,8,"740,000","524,006",70.8,"501,209",67.7,"22,797",4.4
34,New Jersey,1984,8,"5,842,000","3,820,737",65.4,"3,586,986",61.4,"233,751",6.1
35,New Mexico,1984,8,"1,014,000","628,548",62,"579,948",57.2,"48,600",7.7
36,New York,1984,8,"13,640,000","8,127,457",59.6,"7,539,766",55.3,"587,691",7.2
51000,New York city,1984,8,"5,726,000","3,113,113",54.4,"2,824,186",49.3,"288,927",9.3
37,North Carolina,1984,8,"4,582,000","3,043,181",66.4,"2,835,069",61.9,"208,112",6.8
38,North Dakota,1984,8,"490,000","328,047",66.9,"310,447",63.4,"17,600",5.4
39,Ohio,1984,8,"8,040,000","5,106,285",63.5,"4,635,061",57.7,"471,224",9.2
40,Oklahoma,1984,8,"2,423,000","1,563,736",64.5,"1,453,525",60,"110,211",7
41,Oregon,1984,8,"2,026,000","1,330,205",65.7,"1,207,097",59.6,"123,108",9.3
42,Pennsylvania,1984,8,"9,198,000","5,501,470",59.8,"5,008,572",54.5,"492,898",9
44,Rhode Island,1984,8,"743,000","488,716",65.8,"463,896",62.4,"24,820",5.1
45,South Carolina,1984,8,"2,383,000","1,512,265",63.5,"1,409,143",59.1,"103,122",6.8
46,South Dakota,1984,8,"508,000","343,265",67.6,"328,202",64.6,"15,063",4.4
47,Tennessee,1984,8,"3,546,000","2,235,231",63,"2,046,510",57.7,"188,721",8.4
48,Texas,1984,8,"11,557,000","7,913,382",68.5,"7,452,070",64.5,"461,312",5.8
49,Utah,1984,8,"1,049,000","708,338",67.5,"663,787",63.3,"44,551",6.3
50,Vermont,1984,8,"397,000","268,650",67.7,"255,744",64.4,"12,906",4.8
51,Virginia,1984,8,"4,163,000","2,829,639",68,"2,686,005",64.5,"143,634",5.1
53,Washington,1984,8,"3,232,000","2,060,062",63.7,"1,874,167",58,"185,895",9
54,West Virginia,1984,8,"1,468,000","763,801",52,"653,806",44.5,"109,995",14.4
55,Wisconsin,1984,8,"3,557,000","2,389,718",67.2,"2,218,451",62.4,"171,267",7.2
56,Wyoming,1984,8,"362,000","254,236",70.2,"238,476",65.9,"15,760",6.2
1,Alabama,1984,9,"2,945,000","1,795,959",61,"1,603,288",54.4,"192,671",10.7
2,Alaska,1984,9,"338,000","248,203",73.4,"224,324",66.4,"23,879",9.6
4,Arizona,1984,9,"2,286,000","1,443,478",63.1,"1,371,503",60,"71,975",5
5,Arkansas,1984,9,"1,737,000","1,036,407",59.7,"947,431",54.5,"88,976",8.6
6,California,1984,9,"19,261,000","12,730,100",66.1,"11,767,162",61.1,"962,938",7.6
37,Los Angeles County,1984,9,"6,048,000","3,928,393",65,"3,620,470",59.9,"307,923",7.8
8,Colorado,1984,9,"2,362,000","1,724,771",73,"1,628,931",69,"95,840",5.6
9,Connecticut,1984,9,"2,455,000","1,674,209",68.2,"1,597,527",65.1,"76,682",4.6
10,Delaware,1984,9,"465,000","309,915",66.6,"290,456",62.5,"19,459",6.3
11,District of Columbia,1984,9,"483,000","325,201",67.3,"297,180",61.5,"28,021",8.6
12,Florida,1984,9,"8,709,000","5,197,221",59.7,"4,872,419",55.9,"324,802",6.2
13,Georgia,1984,9,"4,263,000","2,791,052",65.5,"2,621,997",61.5,"169,055",6.1
15,Hawaii,1984,9,"722,000","471,929",65.4,"444,917",61.6,"27,012",5.7
16,Idaho,1984,9,"701,000","464,449",66.3,"430,231",61.4,"34,218",7.4
17,Illinois,1984,9,"8,621,000","5,612,399",65.1,"5,120,724",59.4,"491,675",8.8
18,Indiana,1984,9,"4,081,000","2,636,081",64.6,"2,419,442",59.3,"216,639",8.2
19,Iowa,1984,9,"2,160,000","1,413,651",65.4,"1,315,286",60.9,"98,365",7
20,Kansas,1984,9,"1,797,000","1,208,062",67.2,"1,150,285",64,"57,777",4.8
21,Kentucky,1984,9,"2,734,000","1,699,432",62.2,"1,547,716",56.6,"151,716",8.9
22,Louisiana,1984,9,"3,188,000","1,963,396",61.6,"1,761,041",55.2,"202,355",10.3
23,Maine,1984,9,"868,000","548,290",63.2,"515,699",59.4,"32,591",5.9
24,Maryland,1984,9,"3,298,000","2,252,488",68.3,"2,132,914",64.7,"119,574",5.3
25,Massachusetts,1984,9,"4,518,000","3,039,504",67.3,"2,907,194",64.3,"132,310",4.4
26,Michigan,1984,9,"6,751,000","4,349,784",64.4,"3,874,460",57.4,"475,324",10.9
27,Minnesota,1984,9,"3,109,000","2,206,676",71,"2,075,414",66.8,"131,262",5.9
28,Mississippi,1984,9,"1,844,000","1,086,535",58.9,"971,130",52.7,"115,405",10.6
29,Missouri,1984,9,"3,762,000","2,381,334",63.3,"2,223,661",59.1,"157,673",6.6
30,Montana,1984,9,"602,000","402,859",66.9,"372,918",61.9,"29,941",7.4
31,Nebraska,1984,9,"1,179,000","796,777",67.6,"761,894",64.6,"34,883",4.4
32,Nevada,1984,9,"697,000","504,182",72.3,"463,740",66.5,"40,442",8
33,New Hampshire,1984,9,"741,000","526,075",71,"503,221",67.9,"22,854",4.3
34,New Jersey,1984,9,"5,844,000","3,814,230",65.3,"3,583,649",61.3,"230,581",6
35,New Mexico,1984,9,"1,015,000","631,196",62.2,"581,309",57.3,"49,887",7.9
36,New York,1984,9,"13,645,000","8,126,733",59.6,"7,543,240",55.3,"583,493",7.2
51000,New York city,1984,9,"5,728,000","3,112,045",54.3,"2,824,898",49.3,"287,147",9.2
37,North Carolina,1984,9,"4,591,000","3,043,281",66.3,"2,834,071",61.7,"209,210",6.9
38,North Dakota,1984,9,"489,000","328,243",67.1,"310,559",63.5,"17,684",5.4
39,Ohio,1984,9,"8,044,000","5,108,108",63.5,"4,640,124",57.7,"467,984",9.2
40,Oklahoma,1984,9,"2,421,000","1,563,452",64.6,"1,453,274",60,"110,178",7
41,Oregon,1984,9,"2,026,000","1,327,960",65.5,"1,204,854",59.5,"123,106",9.3
42,Pennsylvania,1984,9,"9,198,000","5,504,448",59.8,"5,016,349",54.5,"488,099",8.9
44,Rhode Island,1984,9,"743,000","490,596",66,"466,047",62.7,"24,549",5
45,South Carolina,1984,9,"2,387,000","1,515,016",63.5,"1,411,532",59.1,"103,484",6.8
46,South Dakota,1984,9,"508,000","343,574",67.6,"328,383",64.6,"15,191",4.4
47,Tennessee,1984,9,"3,551,000","2,235,799",63,"2,050,267",57.7,"185,532",8.3
48,Texas,1984,9,"11,576,000","7,922,217",68.4,"7,454,167",64.4,"468,050",5.9
49,Utah,1984,9,"1,051,000","710,400",67.6,"665,662",63.3,"44,738",6.3
50,Vermont,1984,9,"397,000","269,493",67.9,"256,702",64.7,"12,791",4.7
51,Virginia,1984,9,"4,167,000","2,834,436",68,"2,689,460",64.5,"144,976",5.1
53,Washington,1984,9,"3,234,000","2,059,948",63.7,"1,875,123",58,"184,825",9
54,West Virginia,1984,9,"1,467,000","764,236",52.1,"653,827",44.6,"110,409",14.4
55,Wisconsin,1984,9,"3,559,000","2,383,791",67,"2,215,734",62.3,"168,057",7
56,Wyoming,1984,9,"361,000","254,118",70.4,"238,189",66,"15,929",6.3
1,Alabama,1984,10,"2,948,000","1,795,137",60.9,"1,606,038",54.5,"189,099",10.5
2,Alaska,1984,10,"339,000","248,959",73.4,"225,182",66.4,"23,777",9.6
4,Arizona,1984,10,"2,293,000","1,448,651",63.2,"1,373,422",59.9,"75,229",5.2
5,Arkansas,1984,10,"1,738,000","1,033,942",59.5,"945,360",54.4,"88,582",8.6
6,California,1984,10,"19,302,000","12,762,631",66.1,"11,804,927",61.2,"957,704",7.5
37,Los Angeles County,1984,10,"6,054,000","3,942,242",65.1,"3,635,959",60.1,"306,283",7.8
8,Colorado,1984,10,"2,365,000","1,723,442",72.9,"1,626,679",68.8,"96,763",5.6
9,Connecticut,1984,10,"2,457,000","1,678,579",68.3,"1,600,793",65.2,"77,786",4.6
10,Delaware,1984,10,"465,000","310,584",66.8,"291,339",62.7,"19,245",6.2
11,District of Columbia,1984,10,"483,000","326,479",67.6,"298,554",61.8,"27,925",8.6
12,Florida,1984,10,"8,730,000","5,213,758",59.7,"4,889,136",56,"324,622",6.2
13,Georgia,1984,10,"4,273,000","2,798,795",65.5,"2,628,425",61.5,"170,370",6.1
15,Hawaii,1984,10,"723,000","472,232",65.3,"444,886",61.5,"27,346",5.8
16,Idaho,1984,10,"701,000","464,577",66.3,"430,257",61.4,"34,320",7.4
17,Illinois,1984,10,"8,622,000","5,622,060",65.2,"5,125,580",59.4,"496,480",8.8
18,Indiana,1984,10,"4,082,000","2,643,202",64.8,"2,423,423",59.4,"219,779",8.3
19,Iowa,1984,10,"2,159,000","1,411,815",65.4,"1,311,881",60.8,"99,934",7.1
20,Kansas,1984,10,"1,796,000","1,210,095",67.4,"1,152,039",64.1,"58,056",4.8
21,Kentucky,1984,10,"2,735,000","1,695,288",62,"1,546,516",56.5,"148,772",8.8
22,Louisiana,1984,10,"3,189,000","1,965,398",61.6,"1,758,888",55.2,"206,510",10.5
23,Maine,1984,10,"868,000","548,243",63.2,"516,252",59.5,"31,991",5.8
24,Maryland,1984,10,"3,302,000","2,254,902",68.3,"2,137,011",64.7,"117,891",5.2
25,Massachusetts,1984,10,"4,520,000","3,039,217",67.2,"2,909,272",64.4,"129,945",4.3
26,Michigan,1984,10,"6,755,000","4,348,444",64.4,"3,876,499",57.4,"471,945",10.9
27,Minnesota,1984,10,"3,110,000","2,208,955",71,"2,078,379",66.8,"130,576",5.9
28,Mississippi,1984,10,"1,847,000","1,089,089",59,"973,879",52.7,"115,210",10.6
29,Missouri,1984,10,"3,763,000","2,386,823",63.4,"2,228,561",59.2,"158,262",6.6
30,Montana,1984,10,"602,000","402,556",66.9,"372,953",62,"29,603",7.4
31,Nebraska,1984,10,"1,178,000","798,117",67.8,"762,977",64.8,"35,140",4.4
32,Nevada,1984,10,"699,000","505,452",72.3,"464,885",66.5,"40,567",8
33,New Hampshire,1984,10,"743,000","527,955",71.1,"505,107",68,"22,848",4.3
34,New Jersey,1984,10,"5,846,000","3,809,708",65.2,"3,583,332",61.3,"226,376",5.9
35,New Mexico,1984,10,"1,016,000","633,654",62.4,"582,592",57.3,"51,062",8.1
36,New York,1984,10,"13,649,000","8,127,011",59.5,"7,551,728",55.3,"575,283",7.1
51000,New York city,1984,10,"5,730,000","3,109,603",54.3,"2,827,052",49.3,"282,551",9.1
37,North Carolina,1984,10,"4,599,000","3,044,932",66.2,"2,836,220",61.7,"208,712",6.9
38,North Dakota,1984,10,"489,000","328,476",67.2,"310,681",63.5,"17,795",5.4
39,Ohio,1984,10,"8,047,000","5,110,291",63.5,"4,644,600",57.7,"465,691",9.1
40,Oklahoma,1984,10,"2,419,000","1,563,746",64.6,"1,453,308",60.1,"110,438",7.1
41,Oregon,1984,10,"2,025,000","1,325,449",65.5,"1,201,956",59.4,"123,493",9.3
42,Pennsylvania,1984,10,"9,198,000","5,507,244",59.9,"5,025,237",54.6,"482,007",8.8
44,Rhode Island,1984,10,"744,000","492,528",66.2,"467,990",62.9,"24,538",5
45,South Carolina,1984,10,"2,392,000","1,516,832",63.4,"1,413,758",59.1,"103,074",6.8
46,South Dakota,1984,10,"507,000","343,889",67.8,"328,536",64.8,"15,353",4.5
47,Tennessee,1984,10,"3,556,000","2,237,069",62.9,"2,054,977",57.8,"182,092",8.1
48,Texas,1984,10,"11,595,000","7,935,695",68.4,"7,457,367",64.3,"478,328",6
49,Utah,1984,10,"1,052,000","712,474",67.7,"667,491",63.4,"44,983",6.3
50,Vermont,1984,10,"398,000","270,539",68,"257,728",64.8,"12,811",4.7
51,Virginia,1984,10,"4,172,000","2,840,082",68.1,"2,693,435",64.6,"146,647",5.2
53,Washington,1984,10,"3,236,000","2,061,954",63.7,"1,877,519",58,"184,435",8.9
54,West Virginia,1984,10,"1,467,000","765,209",52.2,"654,111",44.6,"111,098",14.5
55,Wisconsin,1984,10,"3,560,000","2,379,245",66.8,"2,213,586",62.2,"165,659",7
56,Wyoming,1984,10,"361,000","253,775",70.3,"237,721",65.9,"16,054",6.3
1,Alabama,1984,11,"2,950,000","1,795,290",60.9,"1,609,821",54.6,"185,469",10.3
2,Alaska,1984,11,"339,000","249,631",73.6,"225,927",66.6,"23,704",9.5
4,Arizona,1984,11,"2,300,000","1,454,600",63.2,"1,375,905",59.8,"78,695",5.4
5,Arkansas,1984,11,"1,739,000","1,033,021",59.4,"944,542",54.3,"88,479",8.6
6,California,1984,11,"19,344,000","12,799,179",66.2,"11,847,811",61.2,"951,368",7.4
37,Los Angeles County,1984,11,"6,061,000","3,954,145",65.2,"3,651,026",60.2,"303,119",7.7
8,Colorado,1984,11,"2,367,000","1,722,853",72.8,"1,625,129",68.7,"97,724",5.7
9,Connecticut,1984,11,"2,458,000","1,684,021",68.5,"1,604,826",65.3,"79,195",4.7
10,Delaware,1984,11,"466,000","311,127",66.8,"292,141",62.7,"18,986",6.1
11,District of Columbia,1984,11,"483,000","327,291",67.8,"299,477",62,"27,814",8.5
12,Florida,1984,11,"8,751,000","5,235,543",59.8,"4,911,370",56.1,"324,173",6.2
13,Georgia,1984,11,"4,284,000","2,808,709",65.6,"2,636,701",61.5,"172,008",6.1
15,Hawaii,1984,11,"724,000","472,878",65.3,"445,477",61.5,"27,401",5.8
16,Idaho,1984,11,"700,000","464,726",66.4,"430,272",61.5,"34,454",7.4
17,Illinois,1984,11,"8,623,000","5,635,878",65.4,"5,135,994",59.6,"499,884",8.9
18,Indiana,1984,11,"4,083,000","2,653,930",65,"2,431,392",59.5,"222,538",8.4
19,Iowa,1984,11,"2,157,000","1,411,362",65.4,"1,309,471",60.7,"101,891",7.2
20,Kansas,1984,11,"1,795,000","1,213,604",67.6,"1,154,860",64.3,"58,744",4.8
21,Kentucky,1984,11,"2,736,000","1,692,995",61.9,"1,546,224",56.5,"146,771",8.7
22,Louisiana,1984,11,"3,190,000","1,968,858",61.7,"1,758,146",55.1,"210,712",10.7
23,Maine,1984,11,"869,000","548,832",63.2,"517,220",59.5,"31,612",5.8
24,Maryland,1984,11,"3,307,000","2,257,789",68.3,"2,141,704",64.8,"116,085",5.1
25,Massachusetts,1984,11,"4,521,000","3,040,667",67.3,"2,913,018",64.4,"127,649",4.2
26,Michigan,1984,11,"6,760,000","4,350,224",64.4,"3,882,545",57.4,"467,679",10.8
27,Minnesota,1984,11,"3,111,000","2,211,744",71.1,"2,081,302",66.9,"130,442",5.9
28,Mississippi,1984,11,"1,849,000","1,092,486",59.1,"977,751",52.9,"114,735",10.5
29,Missouri,1984,11,"3,764,000","2,396,208",63.7,"2,236,652",59.4,"159,556",6.7
30,Montana,1984,11,"603,000","402,297",66.7,"372,817",61.8,"29,480",7.3
31,Nebraska,1984,11,"1,177,000","799,345",67.9,"763,704",64.9,"35,641",4.5
32,Nevada,1984,11,"702,000","506,823",72.2,"466,223",66.4,"40,600",8
33,New Hampshire,1984,11,"745,000","529,618",71.1,"506,804",68,"22,814",4.3
34,New Jersey,1984,11,"5,848,000","3,809,553",65.1,"3,587,529",61.3,"222,024",5.8
35,New Mexico,1984,11,"1,017,000","635,908",62.5,"583,955",57.4,"51,953",8.2
36,New York,1984,11,"13,653,000","8,132,584",59.6,"7,567,053",55.4,"565,531",7
51000,New York city,1984,11,"5,733,000","3,108,248",54.2,"2,830,875",49.4,"277,373",8.9
37,North Carolina,1984,11,"4,608,000","3,049,424",66.2,"2,843,194",61.7,"206,230",6.8
38,North Dakota,1984,11,"489,000","328,861",67.3,"310,874",63.6,"17,987",5.5
39,Ohio,1984,11,"8,051,000","5,113,303",63.5,"4,650,046",57.8,"463,257",9.1
40,Oklahoma,1984,11,"2,417,000","1,564,986",64.7,"1,453,875",60.2,"111,111",7.1
41,Oregon,1984,11,"2,025,000","1,323,108",65.3,"1,199,013",59.2,"124,095",9.4
42,Pennsylvania,1984,11,"9,198,000","5,510,962",59.9,"5,036,129",54.8,"474,833",8.6
44,Rhode Island,1984,11,"744,000","494,291",66.4,"469,596",63.1,"24,695",5
45,South Carolina,1984,11,"2,396,000","1,518,206",63.4,"1,416,389",59.1,"101,817",6.7
46,South Dakota,1984,11,"507,000","344,222",67.9,"328,647",64.8,"15,575",4.5
47,Tennessee,1984,11,"3,561,000","2,240,243",62.9,"2,061,198",57.9,"179,045",8
48,Texas,1984,11,"11,614,000","7,954,024",68.5,"7,463,768",64.3,"490,256",6.2
49,Utah,1984,11,"1,053,000","714,675",67.9,"669,437",63.6,"45,238",6.3
50,Vermont,1984,11,"398,000","271,676",68.3,"258,741",65,"12,935",4.8
51,Virginia,1984,11,"4,176,000","2,846,973",68.2,"2,698,382",64.6,"148,591",5.2
53,Washington,1984,11,"3,238,000","2,066,287",63.8,"1,881,892",58.1,"184,395",8.9
54,West Virginia,1984,11,"1,466,000","766,360",52.3,"654,821",44.7,"111,539",14.6
55,Wisconsin,1984,11,"3,562,000","2,377,154",66.7,"2,212,454",62.1,"164,700",6.9
56,Wyoming,1984,11,"360,000","253,205",70.3,"237,126",65.9,"16,079",6.4
1,Alabama,1984,12,"2,953,000","1,796,675",60.8,"1,614,591",54.7,"182,084",10.1
2,Alaska,1984,12,"340,000","250,205",73.6,"226,525",66.6,"23,680",9.5
4,Arizona,1984,12,"2,307,000","1,461,021",63.3,"1,379,059",59.8,"81,962",5.6
5,Arkansas,1984,12,"1,740,000","1,033,741",59.4,"945,187",54.3,"88,554",8.6
6,California,1984,12,"19,385,000","12,838,548",66.2,"11,893,819",61.4,"944,729",7.4
37,Los Angeles County,1984,12,"6,067,000","3,964,346",65.3,"3,664,926",60.4,"299,420",7.6
8,Colorado,1984,12,"2,370,000","1,723,170",72.7,"1,624,550",68.5,"98,620",5.7
9,Connecticut,1984,12,"2,460,000","1,690,300",68.7,"1,609,502",65.4,"80,798",4.8
10,Delaware,1984,12,"467,000","311,584",66.7,"292,870",62.7,"18,714",6
11,District of Columbia,1984,12,"483,000","327,535",67.8,"299,821",62.1,"27,714",8.5
12,Florida,1984,12,"8,773,000","5,260,979",60,"4,937,451",56.3,"323,528",6.1
13,Georgia,1984,12,"4,295,000","2,820,905",65.7,"2,646,520",61.6,"174,385",6.2
15,Hawaii,1984,12,"725,000","473,633",65.3,"446,569",61.6,"27,064",5.7
16,Idaho,1984,12,"700,000","465,052",66.4,"430,350",61.5,"34,702",7.5
17,Illinois,1984,12,"8,624,000","5,651,451",65.5,"5,150,326",59.7,"501,125",8.9
18,Indiana,1984,12,"4,084,000","2,667,015",65.3,"2,443,088",59.8,"223,927",8.4
19,Iowa,1984,12,"2,156,000","1,412,224",65.5,"1,308,420",60.7,"103,804",7.4
20,Kansas,1984,12,"1,795,000","1,218,208",67.9,"1,158,576",64.5,"59,632",4.9
21,Kentucky,1984,12,"2,737,000","1,692,583",61.8,"1,546,722",56.5,"145,861",8.6
22,Louisiana,1984,12,"3,191,000","1,973,429",61.8,"1,758,942",55.1,"214,487",10.9
23,Maine,1984,12,"870,000","549,992",63.2,"518,486",59.6,"31,506",5.7
24,Maryland,1984,12,"3,311,000","2,261,154",68.3,"2,146,986",64.8,"114,168",5
25,Massachusetts,1984,12,"4,523,000","3,043,816",67.3,"2,918,353",64.5,"125,463",4.1
26,Michigan,1984,12,"6,764,000","4,354,515",64.4,"3,892,230",57.5,"462,285",10.6
27,Minnesota,1984,12,"3,112,000","2,214,586",71.2,"2,083,994",67,"130,592",5.9
28,Mississippi,1984,12,"1,852,000","1,096,965",59.2,"982,597",53.1,"114,368",10.4
29,Missouri,1984,12,"3,766,000","2,408,469",64,"2,247,222",59.7,"161,247",6.7
30,Montana,1984,12,"603,000","402,219",66.7,"372,596",61.8,"29,623",7.4
31,Nebraska,1984,12,"1,176,000","800,650",68.1,"764,245",65,"36,405",4.5
32,Nevada,1984,12,"705,000","508,421",72.1,"467,786",66.4,"40,635",8
33,New Hampshire,1984,12,"746,000","531,109",71.2,"508,376",68.1,"22,733",4.3
34,New Jersey,1984,12,"5,850,000","3,813,968",65.2,"3,595,338",61.5,"218,630",5.7
35,New Mexico,1984,12,"1,018,000","638,012",62.7,"585,467",57.5,"52,545",8.2
36,New York,1984,12,"13,657,000","8,144,991",59.6,"7,587,581",55.6,"557,410",6.8
51000,New York city,1984,12,"5,735,000","3,109,671",54.2,"2,835,922",49.4,"273,749",8.8
37,North Carolina,1984,12,"4,617,000","3,056,797",66.2,"2,854,903",61.8,"201,894",6.6
38,North Dakota,1984,12,"488,000","329,413",67.5,"311,180",63.8,"18,233",5.5
39,Ohio,1984,12,"8,054,000","5,117,352",63.5,"4,657,169",57.8,"460,183",9
40,Oklahoma,1984,12,"2,415,000","1,566,825",64.9,"1,454,807",60.2,"112,018",7.1
41,Oregon,1984,12,"2,025,000","1,321,118",65.2,"1,196,676",59.1,"124,442",9.4
42,Pennsylvania,1984,12,"9,198,000","5,516,210",60,"5,048,743",54.9,"467,467",8.5
44,Rhode Island,1984,12,"745,000","495,695",66.5,"470,811",63.2,"24,884",5
45,South Carolina,1984,12,"2,401,000","1,519,761",63.3,"1,419,700",59.1,"100,061",6.6
46,South Dakota,1984,12,"507,000","344,533",68,"328,695",64.8,"15,838",4.6
47,Tennessee,1984,12,"3,566,000","2,245,520",63,"2,068,308",58,"177,212",7.9
48,Texas,1984,12,"11,633,000","7,974,901",68.6,"7,472,667",64.2,"502,234",6.3
49,Utah,1984,12,"1,054,000","717,011",68,"671,570",63.7,"45,441",6.3
50,Vermont,1984,12,"399,000","272,786",68.4,"259,688",65.1,"13,098",4.8
51,Virginia,1984,12,"4,181,000","2,854,286",68.3,"2,703,775",64.7,"150,511",5.3
53,Washington,1984,12,"3,240,000","2,072,290",64,"1,888,076",58.3,"184,214",8.9
54,West Virginia,1984,12,"1,466,000","767,109",52.3,"655,838",44.7,"111,271",14.5
55,Wisconsin,1984,12,"3,563,000","2,377,355",66.7,"2,212,197",62.1,"165,158",6.9
56,Wyoming,1984,12,"360,000","252,527",70.1,"236,518",65.7,"16,009",6.3
1,Alabama,1985,1,"2,955,000","1,798,706",60.9,"1,619,528",54.8,"179,178",10
2,Alaska,1985,1,"340,000","250,620",73.7,"226,909",66.7,"23,711",9.5
4,Arizona,1985,1,"2,315,000","1,466,964",63.4,"1,382,065",59.7,"84,899",5.8
5,Arkansas,1985,1,"1,741,000","1,035,766",59.5,"947,047",54.4,"88,719",8.6
6,California,1985,1,"19,426,000","12,875,723",66.3,"11,936,193",61.4,"939,530",7.3
37,Los Angeles County,1985,1,"6,073,000","3,972,683",65.4,"3,676,272",60.5,"296,411",7.5
8,Colorado,1985,1,"2,372,000","1,723,705",72.7,"1,624,337",68.5,"99,368",5.8
9,Connecticut,1985,1,"2,461,000","1,696,623",68.9,"1,614,121",65.6,"82,502",4.9
10,Delaware,1985,1,"468,000","312,019",66.7,"293,595",62.7,"18,424",5.9
11,District of Columbia,1985,1,"483,000","327,198",67.7,"299,536",62,"27,662",8.5
12,Florida,1985,1,"8,794,000","5,285,456",60.1,"4,962,365",56.4,"323,091",6.1
13,Georgia,1985,1,"4,306,000","2,834,254",65.8,"2,656,191",61.7,"178,063",6.3
15,Hawaii,1985,1,"725,000","474,301",65.4,"447,873",61.8,"26,428",5.6
16,Idaho,1985,1,"700,000","465,529",66.5,"430,460",61.5,"35,069",7.5
17,Illinois,1985,1,"8,626,000","5,664,764",65.7,"5,163,320",59.9,"501,444",8.9
18,Indiana,1985,1,"4,085,000","2,680,338",65.6,"2,456,313",60.1,"224,025",8.4
19,Iowa,1985,1,"2,155,000","1,413,529",65.6,"1,308,238",60.7,"105,291",7.4
20,Kansas,1985,1,"1,794,000","1,222,951",68.2,"1,162,392",64.8,"60,559",5
21,Kentucky,1985,1,"2,739,000","1,693,435",61.8,"1,547,285",56.5,"146,150",8.6
22,Louisiana,1985,1,"3,192,000","1,977,955",62,"1,760,351",55.1,"217,604",11
23,Maine,1985,1,"871,000","551,312",63.3,"519,732",59.7,"31,580",5.7
24,Maryland,1985,1,"3,315,000","2,264,567",68.3,"2,152,260",64.9,"112,307",5
25,Massachusetts,1985,1,"4,524,000","3,047,552",67.4,"2,923,842",64.6,"123,710",4.1
26,Michigan,1985,1,"6,768,000","4,358,919",64.4,"3,902,381",57.7,"456,538",10.5
27,Minnesota,1985,1,"3,113,000","2,217,008",71.2,"2,086,287",67,"130,721",5.9
28,Mississippi,1985,1,"1,854,000","1,102,079",59.4,"987,774",53.3,"114,305",10.4
29,Missouri,1985,1,"3,767,000","2,421,272",64.3,"2,257,896",59.9,"163,376",6.7
30,Montana,1985,1,"603,000","402,353",66.7,"372,378",61.8,"29,975",7.4
31,Nebraska,1985,1,"1,176,000","802,173",68.2,"764,699",65,"37,474",4.7
32,Nevada,1985,1,"708,000","510,205",72.1,"469,457",66.3,"40,748",8
33,New Hampshire,1985,1,"748,000","532,566",71.2,"510,018",68.2,"22,548",4.2
34,New Jersey,1985,1,"5,851,000","3,821,059",65.3,"3,603,855",61.6,"217,204",5.7
35,New Mexico,1985,1,"1,019,000","640,053",62.8,"587,087",57.6,"52,966",8.3
36,New York,1985,1,"13,662,000","8,161,146",59.7,"7,607,609",55.7,"553,537",6.8
51000,New York city,1985,1,"5,737,000","3,113,361",54.3,"2,840,675",49.5,"272,686",8.8
37,North Carolina,1985,1,"4,626,000","3,065,558",66.3,"2,869,158",62,"196,400",6.4
38,North Dakota,1985,1,"488,000","330,067",67.6,"311,597",63.9,"18,470",5.6
39,Ohio,1985,1,"8,057,000","5,121,599",63.6,"4,664,829",57.9,"456,770",8.9
40,Oklahoma,1985,1,"2,413,000","1,568,367",65,"1,455,387",60.3,"112,980",7.2
